,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FAM83F,80.94811916022945,-0.7209095061666392,0.21050280531769724,-3.4247026070679705,0.0006154727367775483,0.14971392769774722
CAND2,37.89785898524034,-0.6699369809804807,0.19796355811359248,-3.3841429572409862,0.0007140081634104265,0.14971392769774722
TMC5,73.30062036243177,-0.5878432447954404,0.17433645470596373,-3.371889406532318,0.000746544195170455,0.15113236501901556
ZNF551,494.5675977597355,0.13769947316000042,0.040810129104682666,3.374149412926028,0.0007404416629206839,0.15113236501901556
FAM241B,29.58617512002457,-0.45288557531047974,0.13459409585000576,-3.3648249757937685,0.000765922280278563,0.15255442321225765
JAKMIP3,54.56150524028537,-0.7289132912869546,0.22201320010570674,-3.2831979852544735,0.0010263655501693812,0.15489072843732007
GPRC5C,38.02073723585961,-0.7843359022931747,0.2365075650267042,-3.3163247958035296,0.0009120975777320195,0.15489072843732007
CLNS1A,1332.5560763711865,0.15663985705098082,0.04826941333733502,3.2451162386476398,0.0011740268974907268,0.15489072843732007
ATMIN,1228.4769726186246,0.1140903283490755,0.03501362219924246,3.2584554577030858,0.0011202046016236874,0.15489072843732007
RAB3IL1,85.54048448596912,-0.5530182124429227,0.1709329487686833,-3.235293232969964,0.001215178624866294,0.15489072843732007
PSMD9,309.9230549636923,-0.14131476745546978,0.04368449675775137,-3.2348951674805524,0.0012168740067332446,0.15489072843732007
NT5DC4,36.30832339476142,-0.5494285500581755,0.16752224249964157,-3.279734928687759,0.0010390466077781991,0.15489072843732007
LMTK3,70.95370528978981,-0.6245064005337685,0.1925548845013756,-3.243264392648046,0.0011816849894745306,0.15489072843732007
MEF2C,3293.7730151610263,0.2401514284931575,0.0729611691451638,3.29149643991246,0.0009965587807804779,0.15489072843732007
SLC29A1,141.5800725363027,-0.4981508017432728,0.15405682195338768,-3.2335523700079714,0.0012226091804906699,0.15489072843732007
KIFBP,360.22207366728384,0.12336656452689089,0.037585396675193894,3.2823004528328417,0.0010296383210887028,0.15489072843732007
PARVA,48.955779574514914,-0.8128963912589844,0.24687797255028487,-3.2927052294769275,0.0009922844819556047,0.15489072843732007
PIP5KL1,39.15398456430633,-0.4867475427233335,0.14617653624762134,-3.3298609696072483,0.0008688935775985514,0.15489072843732007
CACNA1E,378.18325009404737,-0.4570456793245501,0.14036224939386352,-3.2561866263774166,0.0011291950315179663,0.15489072843732007
AGBL5,119.62092221787118,-0.2955527431087661,0.09059876942853753,-3.2622158664295338,0.00110544929276262,0.15489072843732007
PLSCR4,40.71679655586073,-0.4637398062043994,0.1386155383278743,-3.3455109852655363,0.0008213110569817955,0.15489072843732007
PTS,425.50755201088504,0.1305192497650509,0.03932776303893557,3.318756005416154,0.0009041939793094815,0.15489072843732007
KIF19,67.21403062349106,-0.6682906862768504,0.20513782886980894,-3.2577642551778307,0.0011229365137903615,0.15489072843732007
GPR153,49.8638839446583,-0.6035890592962292,0.1850423523388642,-3.261896812632867,0.001106694202014576,0.15489072843732007
MPST,446.4092737101597,-0.21690881403172083,0.06673074214472086,-3.25050804262456,0.0011519901001973726,0.15489072843732007
FASTKD3,269.19620878866715,0.17382518486464651,0.05217551781445303,3.331546904485068,0.0008636474458396679,0.15489072843732007
MICALL2,80.04834779726502,-0.6078951064694146,0.18199308020323623,-3.3402100002404644,0.0008371506130413149,0.15489072843732007
SNAPC5,419.4673113211739,0.13117127508869017,0.040253139304724087,3.2586595071678293,0.0011193992910985564,0.15489072843732007
MATN2,40.60315435613384,-0.798127435647586,0.24694397367948545,-3.2320182742482912,0.0012291919497009773,0.15489072843732007
RABEP1,2175.943199402587,0.14482738535566464,0.04466126652639548,3.2427961994778958,0.0011836284437636928,0.15489072843732007
ESPN,210.97358242372167,-0.6763603108400711,0.2090670717184425,-3.2351355250766023,0.0012158500499490714,0.15489072843732007
GGT5,30.94908604470472,-0.7809207305494924,0.2335185707007359,-3.3441482970974326,0.0008253560563461921,0.15489072843732007
CYP4F22,25.961154432663466,-0.6401095935706552,0.1938054363593506,-3.302846429879167,0.0009570878672177394,0.15489072843732007
RIOX2,1040.1000042174933,0.16352162818851018,0.04993631322199104,3.274603542748091,0.001058103546998433,0.15489072843732007
C17orf99,25.794727681731093,-0.5477185599493155,0.16928472753234264,-3.2354871460254517,0.0012143535294852493,0.15489072843732007
ZNF44,1184.0504189914413,0.1381356011833379,0.042596769062516526,3.2428656967058984,0.0011833397765496183,0.15489072843732007
TTC39A,78.88215564831587,-0.6751388588228484,0.20439007702880826,-3.303188044337834,0.000955922623752118,0.15489072843732007
MYO18B,84.04534584019052,-1.0301657059534264,0.3099882357212816,-3.323241295129906,0.0008897791223919495,0.15489072843732007
TIMM9,82.87892601124663,0.1980095141202205,0.06068020723294066,3.263164764090154,0.0011017544576971492,0.15489072843732007
LONRF2,62.63150190647608,-0.8639645425152686,0.263494948320021,-3.278865678540306,0.001042252321175019,0.15489072843732007
PKD1L3,37.52564509140077,-0.5996873960387507,0.18408561067860812,-3.257654923858957,0.0011233691992058872,0.15489072843732007
NRN1,42.618988485156045,-0.6261336840682019,0.19447604808791585,-3.2195927993412776,0.0012837280321270524,0.1549291862755341
ALKBH3,516.9351161461855,0.13540958408610057,0.04201166030886562,3.223142886774352,0.0012679228843971483,0.1549291862755341
PKN3,32.5506557602722,-0.6931984530479597,0.21541048287109707,-3.2180349062342235,0.0012907210898251398,0.1549291862755341
DYNLRB1,386.3960183397019,-0.1448968450715118,0.04500474621067935,-3.219590315946025,0.001283739151686886,0.1549291862755341
CRYBG2,58.05756396281101,-0.4546239171199406,0.14128844878135363,-3.2177005341992193,0.0012922265921434942,0.1549291862755341
SMIM10L2A,37.51507028515197,-0.4100412685107891,0.12985947574703866,-3.157576804865083,0.001590863226021654,0.15577855950242517
GPRC5B,47.103808231670705,-0.8171857394827601,0.25832868567267253,-3.163356548479535,0.0015596119266707772,0.15577855950242517
MAMLD1,42.59994064649807,-0.4512044090363974,0.14105153934566877,-3.1988619984546975,0.0013797119588000993,0.15577855950242517
EPOR,129.4137327171074,-0.3209347137225221,0.10350504612138012,-3.1006673176703163,0.0019308509212332065,0.15577855950242517
TYMS,33.68675087428321,-0.5762665044223167,0.1849007249249525,-3.116626528404428,0.0018293315979567887,0.15577855950242517
CYP26C1,83.45462821004053,-0.3661276140655699,0.11651906511574016,-3.142212080931904,0.0016767653375849918,0.15577855950242517
ASAP3,47.63391786369212,-0.6087882966966115,0.19575050828117144,-3.1100215373242466,0.001870737028643401,0.15577855950242517
SLC5A9,33.79953434689247,-0.6122130650557572,0.19615923159439122,-3.1210005263563763,0.0018023771203673066,0.15577855950242517
KCNH2,100.86646370749675,-0.4761940602441733,0.15276776242155155,-3.1171109185336525,0.001826328441021817,0.15577855950242517
HEATR3,977.7858725517063,0.15156762148216946,0.047878760939632996,3.165654634907335,0.0015473439189120641,0.15577855950242517
MMEL1,37.63170781213259,-0.6378868974335324,0.2016544787328259,-3.1632666997625942,0.0015600933856562335,0.15577855950242517
ATP8B3,78.25801617167473,-0.44392874014721634,0.14241578128113608,-3.1171316560127433,0.0018261999724863778,0.15577855950242517
DARS2,412.67892798853757,0.09424308526416518,0.029778331177817263,3.164820912945235,0.0015517843159429262,0.15577855950242517
AGRN,114.81309699922289,-0.7008138099248585,0.2237159285585775,-3.13260577572758,0.0017326198441172255,0.15577855950242517
SEMA6B,42.25979523789582,-0.6606612463877897,0.20614397286546218,-3.204853565226298,0.0013513121026496693,0.15577855950242517
SDK1,85.43174465533427,-0.7781311105887612,0.24889046855246943,-3.1263997979284643,0.0017696079789296635,0.15577855950242517
GPR146,740.3668324981228,-0.4792863944992309,0.1513241382909893,-3.1672831572817906,0.001538704153994971,0.15577855950242517
APPL1,2135.495968081652,0.17796486708451947,0.05631589911762176,3.160117655456781,0.0015770544085779883,0.15577855950242517
DTD2,226.77310389102198,0.15919792022081383,0.050866918961838495,3.1296945730140977,0.0017498814138446274,0.15577855950242517
DNAJC21,1180.9131085004633,0.15475246223035247,0.04988939748807033,3.101910827192436,0.001922758684549725,0.15577855950242517
EEF1B2,1607.0382602608895,0.4427726622450391,0.14165886328400276,3.125626254372468,0.0017742688955336397,0.15577855950242517
GPAT2,44.75359490768472,-0.5572613608006797,0.17992851746977076,-3.0971263957327024,0.0019540653655353217,0.15577855950242517
PROB1,32.08641115604456,-0.6763569824569479,0.211756372507011,-3.1940336644865526,0.0014029975550809261,0.15577855950242517
SYNJ2BP,1001.8615406402038,0.1642987704226498,0.05308460312948916,3.095036239074372,0.0019678885158618776,0.15577855950242517
GFM1,1331.381736262085,0.13557876811205827,0.042919450662993124,3.158912008837982,0.0015835929460950818,0.15577855950242517
CTSO,808.6186454215937,0.1846465884639072,0.05776502472375303,3.1965118918746063,0.0013910009252687265,0.15577855950242517
B4GALT3,396.71035697018533,-0.2739954861847705,0.08699414891242725,-3.149585226249967,0.001635024110590092,0.15577855950242517
TMEM163,42.03143358921202,-0.7066450270922405,0.2223397526489204,-3.178221702027569,0.0014818139648971524,0.15577855950242517
SPIRE2,44.61469650307179,-0.6473810664965999,0.20831648836832953,-3.107680393267524,0.0018856186720305037,0.15577855950242517
LRPPRC,2073.5697139973745,0.17016619396058813,0.054258540163850844,3.1362103264613723,0.0017114641535230502,0.15577855950242517
ANKLE1,36.96663171084299,-0.3611552746222848,0.11580859885929487,-3.1185531832664792,0.0018174133902833854,0.15577855950242517
ILDR2,51.28193755410582,-0.770887060540313,0.2473259842099897,-3.1168866587256714,0.0018277182595429179,0.15577855950242517
MYRF,47.20860883521029,-0.9014010408241175,0.2822261901309892,-3.1938957911941186,0.0014036677668159546,0.15577855950242517
ZNF136,897.0822152224113,0.12949819026081089,0.041190425704443215,3.143890553353565,0.0016671778076935363,0.15577855950242517
COL11A2,56.122975306182624,-0.7738876161141508,0.2482932267029674,-3.116829348872858,0.0018280735851527573,0.15577855950242517
SH3PXD2B,45.049206488629174,-0.7010229021542864,0.22601142790836634,-3.1017144072843426,0.0019240348280770221,0.15577855950242517
CORO6,40.18680615907322,-0.46239110437491554,0.14893480007029322,-3.1046545478738303,0.0019050137548178125,0.15577855950242517
BDH2,161.70288520804274,0.26151947603287085,0.08431307403543771,3.1017665886900456,0.0019236957287421326,0.15577855950242517
SLC5A2,35.39184840117024,-0.6629813802640422,0.20900919275911803,-3.1720201944807505,0.0015138247978692756,0.15577855950242517
GLB1L2,67.83998471213492,-0.6851083197113592,0.21929773931646132,-3.1241011505490355,0.0017834913451280432,0.15577855950242517
COX6C,439.45410773125036,0.26425376116071175,0.08368950598893116,3.1575495402692684,0.0015910120032888028,0.15577855950242517
CLEC18B,49.346950678274304,-0.6014944717303892,0.19428202948775367,-3.095986146100577,0.0019615952615792127,0.15577855950242517
ACHE,41.670992106681574,-0.6583927872648226,0.20794414362484198,-3.1662001910121016,0.0015444446279323663,0.15577855950242517
CHPF,52.44563766398156,-0.4044519879157933,0.12716721193538433,-3.1804738167987963,0.0014703442573147773,0.15577855950242517
CCNE1,40.590347408443286,-0.42655107208079646,0.13517146208425962,-3.1556296388575293,0.0016015207740730925,0.15577855950242517
ATP8A2,99.3935889397041,-0.5569851705696588,0.17449424109640696,-3.1919974382531513,0.001412925858092935,0.15577855950242517
ALDH7A1,60.82142716258292,-0.7280388628291682,0.22909311710898714,-3.177916787796013,0.0014833731715701045,0.15577855950242517
PPFIA3,57.65755784405595,-0.6395987339440417,0.20392027711947167,-3.1365136561153117,0.0017096947445240972,0.15577855950242517
DNAH8,102.84357400381167,-0.7590522710889439,0.23667139264474735,-3.207199072970808,0.0013403420883864325,0.15577855950242517
ABCB7,757.9245760193219,0.15538651156154518,0.05006319461188353,3.1038073532099566,0.0019104768444925342,0.15577855950242517
PDZK1IP1,709.4554298916186,-0.4342264958912649,0.13964996141816222,-3.1093921651079772,0.0018747270368219425,0.15577855950242517
HLA-DMB,2879.614444787641,0.18724772341907653,0.05892626912532444,3.1776612739699828,0.0014846809287996773,0.15577855950242517
OLFM2,96.24105645808395,-0.27662163209065693,0.08872970065055258,-3.1175765280679353,0.0018234459923818596,0.15577855950242517
HMGCS1,717.4422387935131,0.16699218269198624,0.05406547807448733,3.0887025998719,0.0020103257000845115,0.15670897441063883
SLC7A8,40.95252007637964,-0.5904952929695153,0.19134635887026447,-3.086002244599175,0.002028672907451569,0.15670897441063883
ATXN3,1843.4410859607565,0.10614012329956614,0.03439687640581927,3.0857488932224477,0.002030402130188858,0.15670897441063883
SDC3,39.13228836106154,-0.7685882889296686,0.24884710571087934,-3.088596456583448,0.0020110439919148204,0.15670897441063883
HID1,36.87050630428214,-0.6598135746884799,0.21399534866120867,-3.0833080196199867,0.0020471314716212466,0.1570187984040421
SLIT1,84.91802111796919,-0.5960126089181532,0.19354496078093192,-3.0794529938331126,0.002073810931304796,0.15808327895483287
SRGAP1,79.8060780535774,-0.8357935816196724,0.2726178347952147,-3.0658066896008638,0.002170836164586543,0.162768506846645
KCNK12,36.66076483004441,-0.6103688102151625,0.19905867705280247,-3.0662758300822808,0.002167432657219675,0.162768506846645
DNMT3B,44.80975410592266,-0.6376543446073687,0.20802625631338548,-3.0652589529216017,0.002174816068482989,0.162768506846645
RRP15,444.5122817303681,0.1872844460555397,0.06113633575110998,3.063390105975388,0.002188445674923587,0.1628019014435625
HBB,1905.8517843321554,-0.7536766139121901,0.2473988056062276,-3.046403607589682,0.002315967243106793,0.16344166346662325
IPO5,1418.2297557100715,0.11840461284179489,0.03916577511379732,3.02316531455759,0.0025014555344717625,0.16344166346662325
TMEM19,830.4318629633422,0.16654143192817858,0.05460030495767081,3.0501923397184454,0.0022869485547002784,0.16344166346662325
MAGI2,67.3698892618837,-0.7739799487832072,0.25576365171846616,-3.026153026760705,0.002476869136727063,0.16344166346662325
DNAJC2,539.3818323344564,0.1360270375462584,0.04490998111193926,3.028882092094574,0.002454604617259808,0.16344166346662325
IQCK,35.037251245751314,-0.5683563723489392,0.18788078663758948,-3.0250904444277413,0.0024855878614091723,0.16344166346662325
LGMN,50.77172883591607,-0.38131958038834063,0.12522048155774398,-3.0451853853676445,0.002325369267073527,0.16344166346662325
SYPL1,721.1478873642014,0.1885680922819937,0.061628684998096275,3.0597455111660845,0.0022152513878363304,0.16344166346662325
CABYR,35.710626097046514,-0.5073111030170399,0.1675194041209849,-3.028372179802243,0.0024587506682256038,0.16344166346662325
ZNF37A,1045.5935850774722,0.24446411285946798,0.0800576970855263,3.0535991136280742,0.002261140156267588,0.16344166346662325
SLC8A3,58.5637729281295,-0.6565935195394683,0.2162707677373442,-3.0359790479723356,0.0023975602414921405,0.16344166346662325
MTIF2,640.3544214657131,0.15139829493343324,0.049784886689901484,3.0410493023004777,0.002357552237735332,0.16344166346662325
SNRPD3,920.1410172037365,0.10470050503326427,0.03448754353939223,3.035893377377651,0.0023982415527301925,0.16344166346662325
GFI1B,298.1206424865688,-0.3417123430094171,0.11196555881078826,-3.05194156702134,0.002273663570925176,0.16344166346662325
ZNF124,400.83200489413736,0.20577942020988885,0.067636728608762,3.042421247192478,0.0023468321729929924,0.16344166346662325
FAXDC2,1427.5765467070025,-0.43614200794381364,0.14295306700600421,-3.0509454401946834,0.002281220235118952,0.16344166346662325
SORBS1,85.802692874687,-0.5063134090754707,0.16710495617183332,-3.029912581137514,0.0024462453258398027,0.16344166346662325
EPRS1,2090.947782648116,0.1695404688279472,0.05548582151073491,3.055563821744011,0.002246377880566252,0.16344166346662325
COL17A1,58.00871738951251,-0.8193497583449943,0.27045533950523726,-3.029519623623951,0.0024494299056974926,0.16344166346662325
SMTN,69.67749131312075,-0.6275145111707329,0.2075369021013932,-3.0236285923944144,0.0024976285731311016,0.16344166346662325
LSM12,199.7002804083429,-0.11639458227963284,0.0384438781881922,-3.027649336257202,0.0024646390254628205,0.16344166346662325
HLA-A,39739.422160907015,-0.28031754970473793,0.09267407027774469,-3.024767865106439,0.002488240247245446,0.16344166346662325
COL7A1,99.05046383761275,-0.6029802570933478,0.19872479906598872,-3.0342476627344417,0.0024113638523702253,0.16344166346662325
SEMA3G,38.0962851164723,-0.5860059689917835,0.1940137793042586,-3.0204347912464002,0.0025241205360135408,0.16405454999595379
LZTS3,35.12575948365448,-0.7123390152911682,0.2360953881411947,-3.0171661585577447,0.002551499121160407,0.16410657628755138
AOC1,24.948036700791498,-0.7163451531291802,0.2373726195366287,-3.017808686307402,0.002546095854971743,0.16410657628755138
ADPRHL1,79.28212122913405,-0.5445397470268337,0.18293085227874362,-2.9767518176599492,0.0029131973077074487,0.1649620069850784
EPS8L2,91.60037374771312,-0.3118361431411933,0.10407268487689962,-2.9963303388400395,0.0027325024557641503,0.1649620069850784
CDH1,158.392129384588,-0.41541592225574436,0.13968488369400162,-2.9739504466765956,0.0029399254826007115,0.1649620069850784
KLHDC8A,31.45448792909076,-0.606919369352261,0.20424043973146475,-2.9715925511629253,0.002962595654319464,0.1649620069850784
LIMS2,63.992792701788105,-0.5016206313247168,0.16828900912294814,-2.980709399496459,0.002875815497189845,0.1649620069850784
SMARCA5,2866.597587966609,0.2228470132872384,0.07481869774745843,2.9784936118432834,0.0028966906775681144,0.1649620069850784
TBC1D20,1278.1734362438299,-0.10889404841332509,0.036604433295625856,-2.9748868814296787,0.0029309660617475794,0.1649620069850784
HELQ,841.9450218879523,0.15859691912083218,0.05305784013183914,2.9891325905228623,0.002797706959023048,0.1649620069850784
ZNF28,549.3695461157173,0.22685895833650555,0.07635502741338301,2.9711070249284357,0.0029672835428064667,0.1649620069850784
KLHL35,35.60605551874399,-0.5727579629310016,0.1930948511072125,-2.9662000806690996,0.003015042718233017,0.1649620069850784
ZNF468,638.5978520190772,0.2056472592038564,0.06896957876703624,2.9817096592468206,0.002866437006500213,0.1649620069850784
NHSL3,40.78436937489985,-0.6240826184267035,0.20847654432506907,-2.9935387716979647,0.0027576246868991844,0.1649620069850784
IDH3A,778.4275527347608,0.09221536346005228,0.031043211933248896,2.970548397451258,0.0029726856167636923,0.1649620069850784
NRXN3,102.58639981526831,-0.6168475142805511,0.20689223906788964,-2.9814918000773276,0.0028684772844529832,0.1649620069850784
SYN3,45.54377740351132,-0.7829814012768127,0.2603615351607185,-3.007285238172706,0.0026359230268291904,0.1649620069850784
EVC,73.42960616941784,-0.5891154351548913,0.19741801694873337,-2.984101675521724,0.0028441224474220167,0.1649620069850784
LSM10,419.535635357144,-0.14452191343803975,0.048160160947284765,-3.0008602669793984,0.0026921807495383474,0.1649620069850784
KCNH3,79.6956032010089,-0.4811656070724034,0.16062002778131892,-2.995676278474445,0.002738369732083884,0.1649620069850784
TRPV3,68.21314834324455,-0.6336961509894176,0.2106228785160271,-3.0086767185702343,0.0026238815389882115,0.1649620069850784
NRIP3,46.70882764049815,-0.47417362287908205,0.15773568616821834,-3.0061277469791854,0.0026459781000747764,0.1649620069850784
ZNF134,804.8270730166453,0.13773075014819108,0.046387263385646735,2.969150152341345,0.002986246374524179,0.1649620069850784
ZNF3,804.9104438816423,0.0749244398736064,0.025094732379805595,2.9856640325800057,0.0028296333347045395,0.1649620069850784
PMP22,43.956920744700895,-0.5668048038049345,0.19008346926394365,-2.9818732054910466,0.0028649062464563956,0.1649620069850784
MCOLN1,360.92584138021977,-0.34161372561175807,0.11497367645658003,-2.9712342523966253,0.0029660544728590064,0.1649620069850784
RRP36,682.866606962449,0.09336455908949012,0.031170016115953977,2.9953323970757477,0.002741459149067059,0.1649620069850784
EFCAB6,55.01021171798982,-0.6993078212379149,0.23335701473454443,-2.996729376373851,0.0027289285159070556,0.1649620069850784
LRFN2,35.723568553433736,-0.6358194200270936,0.21432367596540933,-2.9666317412814034,0.0030108134174101986,0.1649620069850784
PLEKHA7,107.25303089421033,-0.4819884303110723,0.1625599850961947,-2.9649881551468904,0.0030269458388530314,0.1649620069850784
PODN,50.957742422019635,-0.6370974621974489,0.21274514222497398,-2.994651043659226,0.0027475898080012353,0.1649620069850784
STARD10,126.66935972159624,-0.30975475616432185,0.10376598264926475,-2.985128153330476,0.0028345954031598146,0.1649620069850784
CWF19L1,1263.344194493297,0.09183151559713099,0.030917364979498454,2.9702245213337286,0.0029758216914307378,0.1649620069850784
PTPN2,1996.9633502454392,0.13338585176654863,0.0445364475085986,2.9949818458420143,0.0027446117646942676,0.1649620069850784
RAPGEF4,45.416194634932715,-0.733445734933129,0.24741457417052795,-2.964440301837713,0.003032340722780209,0.1649620069850784
ADGRV1,112.6291972862333,-0.8219768583162099,0.27431497519794906,-2.996470964529229,0.0027312424681447153,0.1649620069850784
PTPRF,103.0466229726178,-0.6312656133095806,0.21116620563756006,-2.989425374214792,0.0027950271424693747,0.1649620069850784
PODXL,42.44537828618382,-0.553097245160298,0.19328099600976442,-2.8616224904612757,0.004214786022305252,0.16541767759303294
