,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NFIA,450.7118775011192,0.09822225083856577,0.03669733149046438,2.6765502244785386,0.007438441618153454,0.049372791562373265
GPR174,2630.010992870938,0.10911114951614846,0.040764624514104654,2.6766136280341732,0.007437034303782286,0.049372791562373265
ZNF160,1484.4108014435576,-0.043619134274294466,0.016300776270305923,-2.675893071040589,0.007453041962864593,0.049437915205051995
MRPL55,262.8823458656605,0.049390730805704594,0.018462328117386247,2.6752168248592993,0.007468093329722708,0.04945223630053606
ATP6V1C1,1618.206562183689,-0.07156307922204688,0.02675062364341931,-2.6751929291806067,0.007468625679630321,0.04945223630053606
KRT1,1238.6256886238402,0.2808367069022045,0.10496530359864369,2.6755194075943525,0.007461355309565388,0.04945223630053606
SNAP23,6009.253867723283,-0.07179057466687948,0.02684916085392985,-2.6738479856949295,0.007498643359754756,0.04959606542360924
SNCA,36565.95008775579,0.1954064101901692,0.07308142968452776,2.6738175625967417,0.007499323619839927,0.04959606542360924
AHCYL1,1601.120422307585,-0.03607466748592979,0.013502143510381493,-2.6717733712571476,0.00754515868762825,0.04986934728288265
MTERF3,274.39928551422963,0.06208501299034906,0.023243796540173185,2.671035813062855,0.007561757854929919,0.049949184730920825
CDH26,257.77293938883025,-0.10251596709994701,0.03840945538673893,-2.6690294373541468,0.00760707827970962,0.050218531701954006
TMEM101,684.846794805218,0.05886234043630322,0.022056198718390947,2.668743657411034,0.0076135533084857945,0.05023127021616508
DEF6,3811.3190407187562,-0.05182344641492317,0.01942216279709094,-2.6682634141386816,0.007624445497616745,0.05027311885093237
NEIL3,290.5322494823837,0.2181655995499522,0.08179571453943023,2.667200852494343,0.007648594654911465,0.05039011385071497
RYBP,3240.9592131334834,-0.07239322834713972,0.027143236854784144,-2.6670816282686647,0.00765130857311553,0.05039011385071497
ZNF551,513.18031592628,0.06086426388268154,0.022828586139349273,2.6661425070811005,0.007672716118400603,0.05050100406458908
KNOP1,550.0923467200865,0.05444811872553417,0.020427190639933607,2.665472687129684,0.007688017645535578,0.050571597024293855
DYNC1I2,1016.5993472220227,0.0638521262331566,0.0239639885434313,2.6645032865640776,0.007710211297670961,0.050687415259108734
RPS13,6270.929609074528,0.1236655602842019,0.046416743496445756,2.664244644686702,0.007716142392029073,0.05069624826059054
MOSPD1,387.684228398978,0.11236115010637825,0.04219203924411012,2.663088869829005,0.007742696247701991,0.050764452568188526
PEX7,203.10566253547077,0.06214756157588753,0.023337484145692956,2.662993199605758,0.0077448979305009364,0.050764452568188526
ELL,1549.3507802122224,-0.11284565817490583,0.04237520815178423,-2.6630113006336797,0.007744481323987991,0.050764452568188526
PLIN4,340.24438261047595,-0.1812662236349446,0.06805401242244302,-2.6635640895020347,0.007731768208362383,0.050764452568188526
DNAJC24,765.4542023987674,0.08191219150398643,0.030776372508125305,2.661528465785261,0.007778676333486756,0.05091268509269557
TNFRSF1B,8579.77426194023,-0.10190420358163213,0.038289504975253866,-2.6614134512183383,0.007781334279392166,0.05091268509269557
MIGA1,1078.2689175524818,0.05722258519049828,0.021498968858499057,2.6616432428514742,0.007776024687132086,0.05091268509269557
FRRS1,256.42125817981855,0.13246560294216175,0.04979897643101185,2.6600065390032803,0.007813913444381797,0.05109559613838062
ZZEF1,5712.127349965676,-0.08464485928463204,0.031834141501736773,-2.6589333115835427,0.007838847746854193,0.051228330248660955
DNM1L,1604.10005677609,0.055979228729038,0.02105626732713055,2.6585542375267037,0.007847671797671738,0.05125568619153095
CD83,302.4900533344624,0.1023106208471151,0.03848696213534254,2.658318951943556,0.007853153228248274,0.05126119097777417
CHCHD4,178.54372815726208,0.05745083652749714,0.021619389509869566,2.657375524006818,0.007875166661850235,0.05137453765059442
SUMO3,360.2581333255626,0.06071105453528825,0.022858157129533152,2.655990777876335,0.007907577683899327,0.05155554040399496
SUPT7L,1220.6361145189626,0.059080313236717044,0.022245971686059456,2.655775799343483,0.007912620117453474,0.05155799818277025
SNX11,1206.2727209768582,-0.07743693654897155,0.029175817318186064,-2.6541479782539987,0.00795089506780297,0.05177686587760201
SLC14A1,1358.3787896708227,0.13933551855083387,0.05250592022417653,2.653710628362178,0.007961206692441847,0.05178298714430539
NIPBL,8385.455038207432,-0.06705246135887627,0.02526623468915311,-2.6538367186014518,0.007958232569661846,0.05178298714430539
IDS,4066.9985242941034,-0.09243283863691265,0.0348375151906054,-2.653255782772904,0.007971943525106833,0.0518223222917386
SPIN2B,88.0257794542878,0.06587718834458556,0.024832382224437274,2.6528742892720354,0.007980958846041906,0.05185042692981135
WDR20,1901.9180583656646,-0.04823537615947153,0.018187375838608046,-2.6521350076836145,0.007998455282301606,0.051903070654559624
CYB5D2,179.94341699749495,0.053544963351305534,0.02018877645512304,2.6522143860639034,0.00799657500478683,0.051903070654559624
NRIP1,1712.591278373619,0.08803305401160981,0.0332038121632504,2.651293579748767,0.008018410982935539,0.05198607665819992
ACTN1,3779.296662737487,-0.13774166482535036,0.05195447840729702,-2.6511990697996213,0.008020655207875383,0.05198607665819992
PPDPF,209.50019216164904,0.182843807353582,0.068978617432177,2.6507316928084643,0.008031761770592317,0.05202754942955199
MOB1B,1479.6525966476117,0.08389627295718241,0.03167527019319057,2.6486363792791927,0.008081723409067118,0.052320518684007444
METTL2B,697.262492279974,0.04460924946492446,0.016846011295905784,2.6480600470549485,0.008095514445870188,0.05237911600779358
SPAG16,155.31248936537764,0.10070610902042335,0.03803595091285105,2.64765587828115,0.008105198351951462,0.05241108659298748
ARHGAP15,8440.041753824851,-0.08523478327139987,0.03220077124500331,-2.6469795590571765,0.008121426193796149,0.052463912616136234
ZER1,1547.608206321067,0.17032073398988756,0.06434676902118336,2.6469197534038873,0.008122862590372735,0.052463912616136234
NAGLU,246.31977086332054,0.07231606657212389,0.02732571065620187,2.6464477898477257,0.008134206068684247,0.052506490224900476
GTPBP1,2223.133282000614,-0.10603589506250145,0.04008057901735522,-2.645567944928816,0.008155390693779642,0.052581810126580406
WWP2,2530.3182801540524,-0.10672168039544927,0.0403375148010291,-2.6457177870741444,0.008151779357222524,0.052581810126580406
PTBP3,10409.020772562002,-0.06495322038064817,0.024561285110087976,-2.6445367206771335,0.008180283029674017,0.052680832028512564
ANK1,1372.5691276837958,0.20303174944802657,0.07677361179292243,2.644551229342366,0.008179932339344605,0.052680832028512564
ALAS1,467.19278532504626,-0.08130358166791023,0.030754082259673826,-2.6436679521573385,0.00820130665808118,0.05278546294610083
RAE1,757.11260949856,-0.03394686743927728,0.01284318069216209,-2.6431822655889516,0.008213081015278272,0.05281324159356608
PIN1,897.6924735751052,0.041148283019192884,0.015569185268817514,2.642931040303441,0.008219177330436072,0.05281324159356608
GLIPR2,5052.166351439386,-0.07932375784371809,0.03001453988796908,-2.642844372753951,0.008221281372870837,0.05281324159356608
NFE2L3,285.97098317549865,0.10637551599651911,0.04025255817678436,2.6427019999407424,0.008224738827484139,0.05281324159356608
ACAP2,13469.836589901399,-0.07309107395710547,0.027660396309104225,-2.642444928854763,0.008230984969853274,0.05282265673742656
ACTR1B,1037.9337869644908,0.04147501377632188,0.0156981330529473,2.6420347971592086,0.008240958865646592,0.05283633213520761
FAM136A,395.6525593512241,0.057774017763600805,0.02186782811579322,2.6419641428348193,0.008242678183069218,0.05283633213520761
TCEAL1,83.59022795749925,0.11949691560072864,0.045243139382767736,2.641216264630893,0.008260896900942921,0.05292241834917115
ZNF251,432.75166893095354,0.04928225084473746,0.01866038666344382,2.6410090923401213,0.008265950099080745,0.05292411039683737
BANP,2467.7034228774737,-0.07349368802848098,0.027833140642152174,-2.6405100658018354,0.008278133353367148,0.05297142541288961
ARPC5,17360.309527136036,-0.0865009431955097,0.0327664425210453,-2.639924768761568,0.008292443290593029,0.05300161411471577
ALKBH3,538.4621504488329,0.05376735075489891,0.020366816625124403,2.6399486843992976,0.008291858143352013,0.05300161411471577
TCEA1,2266.499314073346,0.07963291197228681,0.030170027063871573,2.639471015511509,0.0083035523369765,0.05304194039070941
FAM135A,830.8105089864739,0.08467465813028421,0.03208502768000905,2.6390707520891974,0.008313362865756596,0.05307393011523751
PTTG2,170.1689919907955,-0.1321624638481851,0.0501051930158023,-2.637699924766349,0.008347040711974566,0.053258167960756886
RNF20,2221.197213291884,-0.06426659206662079,0.02438379537579682,-2.635627107107836,0.008398196549583514,0.05352826485011731
MOSPD2,2504.105079311826,-0.0978428043186391,0.037123650450367064,-2.6355922203677484,0.008399059926712823,0.05352826485011731
ANKFY1,2768.562345362315,-0.08271240602596476,0.03138675003831181,-2.635265069655284,0.008407160117063613,0.0535490066015389
TMEM127,2651.344994552959,-0.11403512459583644,0.04327736916234432,-2.634982828278261,0.008414153974156314,0.05356268177903308
KCTD2,631.132388454037,-0.06178182271174483,0.02345293763643542,-2.63428930181281,0.008431361460987254,0.05361045771310134
IBA57,585.7683988677684,0.0849072812859652,0.03223028433732255,2.6343944222559306,0.008428751234753543,0.05361045771310134
STMN3,667.2111314872471,0.08071319540073958,0.030660307752448473,2.632497887901793,0.008475955001173414,0.05386301248876792
SRP19,628.9869874531811,-0.04232328620472212,0.01607879340345814,-2.632242677837969,0.00848232506185772,0.053872513941718186
CLEC1A,98.25097874252684,-0.13191584903691006,0.0501202525802523,-2.6319869163805003,0.008488713179933924,0.05388211909905215
AIM2,502.83731428482605,-0.1542881925621071,0.058628283389537204,-2.631634147242342,0.008497531304241301,0.05390712884223343
NOXA1,118.0110495044195,0.12099072387044309,0.04598157792268002,2.6312869052448384,0.008506219266008643,0.05393128462918044
DHRS7B,699.7981276458853,-0.05312894419653467,0.02019411317252721,-2.6309124715024956,0.008515596461790802,0.05395978010278105
ZNF746,2334.8559826604355,-0.11366992681552414,0.04320951161672145,-2.630669094892883,0.008521696461154535,0.053963196381190494
NT5C,501.6384744666326,0.06231015323803188,0.023687557514132578,2.630501401457542,0.008525901808122216,0.053963196381190494
RPL3,12133.06964289797,0.10678649604802384,0.04061213543595531,2.629423321421363,0.008552981793724447,0.054041739166637424
AFDN,814.2762369416117,-0.14244702793860597,0.05416936584865264,-2.6296602462838155,0.0085470239613493,0.054041739166637424
PHB2,1549.9938054949735,0.058513955413414635,0.022252285635698248,2.62957056957527,0.00854927858063698,0.054041739166637424
CLK3,3709.2625837224277,-0.04333494815979524,0.016486413982256108,-2.628524808756804,0.00857561000309373,0.05412282475396276
CNPPD1,850.7361301261121,0.1319451735850583,0.05019478194755933,2.628663149147797,0.008572122546333863,0.05412282475396276
POLR1F,366.7066310214364,0.11637959320014878,0.044292694559318134,2.6275121520161675,0.008601176963931206,0.05425320013036745
TRAPPC2L,364.1032514062032,0.06256994628332954,0.023818911003440434,2.62690205586191,0.008616613184457639,0.0543195620658536
NCOA6,1270.7492138364466,-0.08150413989783047,0.03102972664593678,-2.6266470480977673,0.008623072545365245,0.05432929002213873
MBLAC2,258.7131710219679,0.11440504521678507,0.04358739618221156,2.624727679041192,0.008671829326167883,0.05457425164207362
USP34,12125.26704226776,-0.057952999926232165,0.022078304913905913,-2.6248844805893934,0.008667836951707824,0.05457425164207362
NUDT1,286.1012144909912,0.08898557106840757,0.03390914193916755,2.6242354120327267,0.008684373775516833,0.054622091401955904
TNS1,3938.4466468574756,0.22154851417482807,0.08444509233380677,2.6235806966621467,0.008701083027986299,0.05469605719128361
NTNG2,902.8142389843838,-0.17156670543938385,0.0654329329654001,-2.6220237679106573,0.008740933485137574,0.054915324584568125
SLAIN1,610.9569232158434,0.06661974241890588,0.025413111798020277,2.6214712683905033,0.008755114176307246,0.05497316293316556
RILPL2,2157.039956737844,-0.06843687892511321,0.02610896461209724,-2.6212023319149127,0.008762024251756876,0.05498530948674914
ACADSB,614.7294570568074,0.053506696709717735,0.02041881697960051,2.620460174709131,0.008781118585745453,0.0550693389814816
SLC4A7,3278.2883919377296,0.08780401407055094,0.033509213281486594,2.62029470322007,0.008785380927006791,0.0550693389814816
CALCOCO1,3139.1531723665253,-0.07020364009948615,0.026803751487633174,-2.619172175651494,0.008814344689737496,0.05518828508005046
TRIAP1,154.67300331687204,0.14232646534426752,0.054337476088871225,2.6193057828355255,0.008810892853718636,0.05518828508005046
MAML3,664.6276904135485,-0.11395262282246257,0.04353689082062907,-2.6173808160060075,0.00886074256725089,0.055447376053618116
PELI3,208.10302877970406,0.07841339794553402,0.029961065932444287,2.6171765090847985,0.008866048142692533,0.05544917828234023
TARBP2,173.50802233956466,0.06307993681692314,0.02410612637346017,2.616759567243101,0.008876884366488914,0.05548554815275396
PAFAH1B2,2559.9818513517466,-0.04243697255677892,0.016219937428989525,-2.6163462554998693,0.008887637919949377,0.05552136045978551
MRPL15,203.2725013727268,0.09857129623330804,0.03770527732064602,2.6142572933506587,0.008942166810649865,0.05583044374265065
SH3RF3,216.7004946625056,-0.1574601467834339,0.06024246108485705,-2.6137734738565346,0.008954838652852105,0.055846457083898765
RAB43,398.7364217975787,-0.0756038442519538,0.02892373765744628,-2.6139029867908494,0.008951444974952876,0.055846457083898765
BRAF,4193.469669447275,-0.05603111579108932,0.021439035042373843,-2.613509221863059,0.0089617665150837,0.055847728140003265
COMMD6,302.84438848582477,0.23305184313663013,0.08917640054886411,2.6133802407614515,0.008965149734898724,0.055847728140003265
NSD3,7652.1777399281855,-0.04898936061562737,0.018747530974284807,-2.613109997408405,0.008972242012281596,0.055860420550830375
SAT1,10171.097401866842,-0.10106249905531421,0.03868079154145742,-2.6127308937563267,0.008982199668363952,0.05589092822921737
TMEM161A,112.44626182202106,0.08673232153624952,0.033198790323360414,2.6125145130730894,0.008987887614611782,0.05589484863763354
ANGEL1,572.6625026586462,0.05506932799419725,0.021083453875560862,2.611969002765316,0.009002241589790209,0.05595262756398853
MRPS28,246.8246594996892,0.07194144865129772,0.027546698985332827,2.6116177727720755,0.009011494310021607,0.055978652962365816
NXT1,129.33391763167413,0.07021279052561177,0.02688868500228497,2.6112392822350805,0.009021474681143494,0.056009166686133004
EIF1B,953.8568268425125,0.0840086072935278,0.03217620782894951,2.6108921144505954,0.009030637783695603,0.0560345750407749
CCDC88A,2945.453876428626,0.09466872607934435,0.036281250761495076,2.609301611503849,0.009072723651674292,0.05621992529777753
EIF1,3129.4190033091413,0.08324622133443396,0.031902613915424496,2.6093855994096304,0.009070496898757812,0.05621992529777753
MZT2A,627.5452818484232,0.07996699971335315,0.030648247511273385,2.609186697671336,0.00907577112761154,0.05621992529777753
PNMA1,383.5842973510421,0.06122742407990954,0.0234695912064824,2.6087980630441603,0.009086084359333429,0.056252279134450266
ABHD16A,292.39972194736094,-0.06033599380991186,0.02312992366848459,-2.6085686522226603,0.00909217716457541,0.056258482556395775
SGCB,151.48736555262832,0.09273260032728488,0.03555692397422081,2.608004010541438,0.009107188735048746,0.05631983363795394
PCMTD2,3290.7352654094657,0.05469569892561043,0.020980179040112963,2.6070177390305025,0.009133462846110281,0.05645072590176997
RAB5A,1893.2898098846572,-0.05990119288193274,0.02298683367944042,-2.6058914297321767,0.009163550281690514,0.05660502748069417
GPR155,3171.3352548457806,-0.07040839850264942,0.0270302170940621,-2.6048032932046437,0.009192701986652592,0.05675337969525017
ACAD11,251.84608932514735,0.06371440626600823,0.02446371888572785,2.6044448337402724,0.009202323398406409,0.05678105855711291
GUF1,1045.619180140479,0.08459720509066497,0.03249574481712576,2.6033317767217614,0.00923225627333126,0.056933964328450756
CREBZF,4233.292027207583,0.08225022358503042,0.031601774743323326,2.6027090014116334,0.009249042134980243,0.056973893329803044
SVBP,383.2179991665845,0.11730957819831635,0.04507050830785937,2.6028013129343823,0.009246552314978985,0.056973893329803044
RCSD1,7363.460373448437,-0.05906956853925213,0.022705445919308252,-2.6015595002703984,0.009280096549486978,0.057101529492416814
CENPH,86.60240575105804,0.11015465049404866,0.04233989442143579,2.601675134038116,0.009276968435258803,0.057101529492416814
IFNGR2,4279.657121997748,-0.08124634185757228,0.031257119181122624,-2.5992907851418394,0.009341660307243049,0.057384484744493015
TESMIN,197.990834062579,-0.09484728893250718,0.036485547304648064,-2.5995852039863507,0.009333650448554446,0.057384484744493015
TMED1,381.34636060671954,0.06916972053985423,0.026610267225476228,2.5993621166506844,0.009339719123820927,0.057384484744493015
MECR,164.1370740657918,0.0701400136524214,0.026991810120737703,2.598566503642269,0.00936139096884361,0.057473739775939295
UBE2Q2,800.4084557698718,0.07041901312010007,0.02710145968396954,2.598347614529146,0.009367361192461858,0.05747846115374569
SLC2A13,439.6465177872718,0.060802521968821605,0.023407361833948058,2.597581154175127,0.009388293259485756,0.05757493274726809
ASAH1,11042.160825730036,-0.08763481545864994,0.03374349875218926,-2.597087400516351,0.00940179978254007,0.05759384112907445
MRPS12,246.29945445938324,0.06273261491917385,0.02415338450941863,2.5972598123758273,0.009397081525643615,0.05759384112907445
MACROH2A1,10970.77149249208,-0.06558794136997641,0.025269389056881995,-2.5955491532595585,0.009443989385620927,0.05782023639916724
ZFAND3,2279.2287867616883,-0.09442103175196914,0.03639177762590568,-2.5945704747534792,0.009470919478495436,0.05795300728507921
OR52K2,107.32496697370347,-0.21310565897307734,0.08218125474105135,-2.5931176111214373,0.009511023936410016,0.05816620117391648
CYB5A,387.289163495072,0.06980028214179902,0.026943519217249235,2.59061489254577,0.009580463560452267,0.05855846394168031
RPL10A,8307.647905200169,0.11641563788845385,0.04494909856729207,2.589943771935074,0.009599160953660101,0.05864031381918064
TRMT61A,222.0037863400643,0.06411728817013808,0.024768859672941915,2.588624951522549,0.00963599804656844,0.058832825642335815
TSC22D3,5173.509800221437,-0.10143779743341766,0.03919042672950043,-2.588331026185555,0.009644225078403533,0.058850541878209525
SERTAD2,982.7810233514226,-0.06414651395187483,0.024789998095289385,-2.58759656637747,0.009664810141986094,0.05891109590683306
MCMBP,3168.740836761439,-0.056618227209139234,0.021880264483968907,-2.5876390685597936,0.00966361784571593,0.05891109590683306
IP6K1,1520.7559015016134,-0.0995048979120274,0.03846952423081308,-2.5865902919674424,0.009693077077601184,0.05903879612086057
RAB34,187.24139860313753,0.08500185586244004,0.032864033684927664,2.586470567714401,0.00969644511441154,0.05903879612086057
DYNC1LI1,2411.691648818587,-0.07855913758073994,0.030377760297106555,-2.5860740493176717,0.009707607267813757,0.05904169945878362
KCNMB3,100.37810314127685,0.08590656642280914,0.03321680939501385,2.586237750929339,0.00970299761375176,0.05904169945878362
HAGH,4708.31702194296,0.1614457367936583,0.062440538664170125,2.5855916724546093,0.009721201812583352,0.05909185986295854
PLA2G12A,601.4704010257981,0.0671859307742321,0.025988680070574727,2.5851998097549522,0.009732257938291867,0.059126543417297096
TRMT1,528.2132065594897,0.055264789972891186,0.021383654258168832,2.584440868041968,0.009753702812914121,0.05922426911291975
VPS39,2099.068728517564,-0.07643817558802757,0.029582094613057826,-2.5839338487642793,0.009768052750351487,0.05927883083148505
LRRN3,299.45461302389424,0.21057537541931315,0.08156889424193216,2.5815646684476268,0.009835356262618604,0.0596545126554326
CD24,566.3888099639084,0.16220514500645697,0.06289142811093049,2.57912961875111,0.009904961290129837,0.06004373407417709
TRIP4,507.21126850290244,-0.043230339439310116,0.016765760252870906,-2.5784896591198434,0.009923326980405805,0.06008914326600797
TEX264,1083.1725238700074,0.03812539190666903,0.01478557247583198,2.578553652148915,0.009921489131452367,0.06008914326600797
SIRT5,557.0470900341288,0.03959531851710057,0.015358839394157064,2.5780150114834686,0.00993696810174584,0.060133605716104904
PLD1,736.8049580093302,-0.0915237711326777,0.0355038390498264,-2.57785562299988,0.009941552587396946,0.060133605716104904
GCLM,694.812124492461,0.07354656442085267,0.028537275292374528,2.57721046131216,0.009960128605835353,0.06018319886544131
TMEM50B,1198.5007348790014,0.08150912536962793,0.031627099001131954,2.5771925957139055,0.009960643446284695,0.06018319886544131
FBL,986.6079246191681,0.08672952867807794,0.03366683053849575,2.5761120750261473,0.009991825371759017,0.0603386132149229
NEU1,844.9440124930237,-0.060334773071082315,0.023433535694262035,-2.574719148585672,0.010032151051554904,0.06052121104099843
H1-2,6152.161150016201,0.09679400734107957,0.03759553799289356,2.574614236385603,0.010035194155934228,0.06052121104099843
PRDM8,365.04394568890234,-0.07773716731491054,0.03019504774992616,-2.5745005591223364,0.010038492429476981,0.06052121104099843
LETMD1,1122.9637754019157,0.03689001272210677,0.014330166797759444,2.574290532883024,0.0100445887470728,0.06052494560736178
RPL18,12334.939779962679,0.08305016110348178,0.032275981864724884,2.573125782867324,0.010078457196595579,0.06068783670422041
NIF3L1,434.7599913266831,0.056878562833263833,0.022106074740192615,2.57298337682035,0.010082605030218865,0.06068783670422041
MSRB1,3341.4643207637614,-0.10332305737215108,0.0401711679171988,-2.572070037523469,0.010109243847629366,0.060749725272696876
PSENEN,337.9015117902131,-0.07496011558260146,0.029143938208317885,-2.5720654170618342,0.010109378769024483,0.060749725272696876
ADAM15,426.5452871581262,0.10253988868959515,0.03986500887175462,2.572177746641549,0.010106099104426296,0.060749725272696876
AKAP7,451.5502662457599,0.10834660273837032,0.04218729823737928,2.568228051218786,0.010221988304998328,0.06134450937953153
ZNF326,1308.7510671148418,0.07156603270115122,0.027867029842399207,2.5681255988130007,0.010225010069414267,0.06134450937953153
POLRMT,521.8788989112401,0.07695542012344336,0.029963256857870747,2.568326283370251,0.010219091760670545,0.06134450937953153
ACP3,1191.600127809306,-0.10335929924024491,0.040277586360669713,-2.5661741077209452,0.010282720006110706,0.06162382797588363
ADPRS,697.6495433770025,-0.05865116959976458,0.02285464615829119,-2.566268985025925,0.010279907582329231,0.06162382797588363
CDK5R1,531.7876634129159,-0.11284150260241556,0.04397832084283937,-2.5658438166765207,0.010292516082080715,0.06164910310193712
CBL,4600.232497371429,-0.1318219443386576,0.05139598415880055,-2.564829655394111,0.010322646940071607,0.06179608414665836
AKT1S1,372.74479499097276,0.07861871667454735,0.030658996937807517,2.5642951344438054,0.01033855919401735,0.0618578330552711
COX11,1111.386080454602,0.06256445722449545,0.02440673907514079,2.5634091072911818,0.010364983587451724,0.0619488553947696
TMEM116,742.5431809583206,0.058327629969915404,0.022753129489706928,2.5634992318881538,0.01036229301727391,0.0619488553947696
TMEM272,1019.3672726393972,-0.11560911269846728,0.04511658686926412,-2.5624525417552477,0.010393579133037534,0.062019137688551725
RPL4,14616.20326395209,0.11614684237096294,0.04532441600765451,2.5625667708845437,0.010390160683425905,0.062019137688551725
ABHD10,844.4203054912199,0.10620167353355611,0.0414404998345208,2.5627507862510845,0.010384655897316967,0.062019137688551725
CAMK2G,2741.7108165429236,-0.09937251247698645,0.038811614724356375,-2.560380782472955,0.010455753039626876,0.062307679007441476
LIN52,300.6657050849363,0.04548253183424324,0.017763489092291515,2.560450348348536,0.010453659996877035,0.062307679007441476
ST8SIA4,9694.726482317516,-0.09079838105891126,0.03546426788820022,-2.56027789281171,0.010458849385467735,0.062307679007441476
ERCC1,583.841340728075,0.05413806058163737,0.021148709169020737,2.5598754112586897,0.010470969442878581,0.062321140392621176
SAR1B,1476.5654075412376,0.05029629382700737,0.019648307307942193,2.5598283373080553,0.010472387811881053,0.062321140392621176
HELZ2,2380.4608116095023,-0.1651679552501832,0.06453327139577382,-2.559423250639666,0.010484600404764698,0.062360236314884104
TBL1XR1,8612.276831535348,0.07549581476726012,0.02950336937829352,2.558887895116297,0.010500759792203884,0.06242275226661922
CCDC50,1343.9829174324989,0.09827175594840117,0.03840846924261889,2.558596004637348,0.010509579662319914,0.06244159400446095
AHR,2087.402418003821,0.08950153999528201,0.03499087535359889,2.5578537001669086,0.010532039103615028,0.06254141006665753
PTPRN2,304.3629793970887,-0.12588699333184147,0.049222676520224516,-2.5574999620371575,0.010542756949404684,0.0625714323565366
UBE2O,1105.0064325303522,0.1668402565624567,0.06525626612814645,2.556693271950705,0.01056723499961175,0.0626830456149809
CERS2,2330.6536918621796,-0.05921412586441118,0.02316636597312089,-2.556038609297428,0.010587137102616967,0.06273375448848263
ZNF786,349.4922879412791,0.04680059043173104,0.01830929507436885,2.5561109939861697,0.010584934930391763,0.06273375448848263
C5AR1,2093.6268877514503,-0.1461411618679107,0.057201600199424225,-2.554843944197591,0.010623541518788648,0.06291573275677029
KLF7,2861.283032205389,-0.09289351575678081,0.03636314666993566,-2.5546060851104326,0.010630802951392324,0.06292018765888871
SPRYD4,339.8402593114349,0.07233184447921784,0.028318120699353303,2.554260053029213,0.01064137460270229,0.06292018765888871
KDM1B,1633.946471462035,-0.0839820479363827,0.03287723954603765,-2.5544129950077936,0.010636700908829176,0.06292018765888871
KPNA5,1299.7206562671956,0.12267427788091309,0.04803990385474126,2.553591244725313,0.010661833914389851,0.06297377155955224
NDRG2,150.97419708141945,0.10575455981449597,0.04141197386838723,2.553719369924217,0.0106579117688364,0.06297377155955224
MLST8,145.72562913960948,0.07774278175386154,0.030451881040090903,2.5529714125544696,0.010680826234891224,0.06301858554286327
PABIR2,842.7509169810431,0.06314868858715961,0.024734948165898846,2.553014793627922,0.010679496014008083,0.06301858554286327
TMTC3,829.2837116744842,0.10434052841487684,0.04087565973502052,2.5526322777729344,0.010691230414984822,0.06304631126787474
TNFRSF1A,2770.620187534565,-0.11910801029305708,0.04667854380781323,-2.5516650815726676,0.010720952155781753,0.06318786254589022
MSL3,2426.935853538291,-0.05161117124651213,0.020232631410285667,-2.5508877317991643,0.010744893181448412,0.06323871058347391
B9D2,371.97283136229345,-0.0742965795336626,0.029128028047619683,-2.5506903320815106,0.010750980313298653,0.06323871058347391
IFIT1B,941.2779567600188,0.20290254924630038,0.07955426178096509,2.550492515472613,0.010757083376044219,0.06323871058347391
ITGA1,285.28898448788226,-0.13099093625372935,0.05135650592491275,-2.550620099530299,0.010753146784197044,0.06323871058347391
FRAT1,2510.183602686571,-0.09547182338339646,0.037433227928197796,-2.5504566041305567,0.01075819164753696,0.06323871058347391
DCP2,12037.169622395588,-0.08344389011991918,0.03272209427033426,-2.5500779207634374,0.010769884497470864,0.06327378712469459
UPF1,3308.1450188629215,-0.0923473619336235,0.03621976427083239,-2.5496400595845516,0.010783418702317167,0.06328601172560118
SLC39A8,593.004376957376,0.08487844446218222,0.03328951773115923,2.5497048394526725,0.010781415416529456,0.06328601172560118
PYROXD1,1130.067075120839,0.09349466756392376,0.03667514746124104,2.5492649392270508,0.010795025623618065,0.06332050327314397
GUK1,24482.261506994477,0.1638105425394147,0.06427799278539582,2.5484700974768617,0.010819656209950497,0.0634313107565851
ZBTB3,171.76268585274136,0.06726379323788556,0.026400295792648486,2.5478424092739163,0.010839142324601984,0.06351185674929827
ME2,3015.925176127242,-0.046261260292115344,0.018162889660201152,-2.547020939816853,0.010864691358169217,0.0636047150773025
ZNF675,607.0299165838156,0.08110229674485998,0.03184274857031863,2.5469628215592337,0.010866500956107784,0.0636047150773025
ENSG00000215271,396.40889186926154,0.03890491981776989,0.015276841702936458,2.5466598773679596,0.010875937909977457,0.06361403744090903
CIP2A,277.0555868339964,0.10141685772044962,0.03982743427209895,2.5464070074806964,0.010883820586072008,0.06361403744090903
CFH,278.05090436802897,0.18699872446150184,0.07343773238267862,2.54635755209686,0.010885362845060084,0.06361403744090903
TUBE1,619.8390189825651,0.08978974937404813,0.035271959927295496,2.5456410576312654,0.010907728422544496,0.06368911144583218
MAP3K2,12709.007224042402,-0.0824342623639727,0.032385904507921476,-2.545374712131618,0.010916052879510156,0.06368911144583218
RWDD2A,93.06964715952874,0.08142838018617907,0.031997936146598446,2.5448010088249196,0.01093400278750164,0.06368911144583218
CDC27,2905.1783442698575,0.06590077836777694,0.025891659988183272,2.5452511889099996,0.010919915434235455,0.06368911144583218
CEP350,7357.098151229567,-0.047831648411953434,0.018795758665201192,-2.5448107343764637,0.010933698278068364,0.06368911144583218
OSER1,1682.9731508030188,-0.07553256194378521,0.029682821246356097,-2.5446557561659575,0.010938551581231516,0.06368911144583218
