,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SEMA3G,36.99989249184842,0.8118363980603588,0.16520423994550734,4.914137786827646,8.917402146552328e-07,0.0002445151668584648
PLCD3,33.50933605337487,0.9615660136863129,0.19626966660495365,4.899208473318128,9.622350548952473e-07,0.00025810909439896647
ZSCAN26,429.53695637709166,-0.18009838290935332,0.03707483535739205,-4.8576987914646255,1.1875788362566247e-06,0.0003117773459695849
PDZD7,39.7855350400323,0.9873115070279385,0.2038853830100793,4.842483028707995,1.2822659071867313e-06,0.00031643758057554156
BAHCC1,86.32889944279069,0.9435580973612993,0.1947132744478797,4.845884801828794,1.2604864338298082e-06,0.00031643758057554156
CDC42BPG,89.50395873181593,0.548860289343392,0.11324532835234598,4.846648398914037,1.2556467239999502e-06,0.00031643758057554156
LIMS2,62.9318033697423,0.7089798196127701,0.14661491402782886,4.835659621081927,1.3270483449031842e-06,0.00032106763779922334
DNAH17,63.20357346524917,1.2358020666627838,0.2559031223837159,4.829179320484223,1.3709690672140795e-06,0.0003253151407760486
GLB1L3,44.25229416578656,1.0356365086871246,0.2150748416978481,4.815237805182523,1.4702469494748199e-06,0.00034229013414282644
ACHE,35.59554122301166,0.8288722447434913,0.17252604989271628,4.804330970650043,1.5526980665387373e-06,0.0003483407535094814
CAND2,37.42040541144564,0.7893238946851957,0.16420153821156117,4.80704324260478,1.5317886765958111e-06,0.0003483407535094814
NHSL3,39.03938857258731,0.8603589821694502,0.17928366451131367,4.798869905490789,1.5956339140484043e-06,0.0003515808368829154
CDHR2,118.10696915838744,0.42273177053732197,0.08816270249905934,4.794904858342249,1.627520553375041e-06,0.0003523153703174497
POLR2B,4332.3441747316965,-0.23780270624634553,0.04971422727832808,-4.783393391895499,1.7236032523776685e-06,0.0003544590088514675
TMEM178B,42.45849511163569,1.1097595678904364,0.2319762729471156,4.783935674936169,1.7189571480441289e-06,0.0003544590088514675
ZNF808,1067.7558911804088,-0.19708585379289806,0.041185244679288,-4.785351048114867,1.7068873269689448e-06,0.0003544590088514675
ZNF397,2412.635831029264,-0.12845103828824936,0.02688735545326976,-4.777377176847955,1.7759646042232535e-06,0.00035923979100837254
IDUA,211.8212615030691,0.43448151335105606,0.09107865731685015,4.770398753678971,1.8386158302554341e-06,0.0003659142053148678
SLC39A4,57.16686699966911,0.4681986852087477,0.09848314653344922,4.754099576314073,1.9933278180926217e-06,0.0003783949530376132
COL4A1,62.419833947881905,1.209466590667331,0.25429198218303556,4.756212053106633,1.972592656081333e-06,0.0003783949530376132
ANKLE1,36.51645917529896,0.45716238651457036,0.09614636139544934,4.754858945043843,1.9858501918474105e-06,0.0003783949530376132
TNXB,129.32805476927106,0.6970573150980621,0.14756706798015032,4.723664464159613,2.3163247170637015e-06,0.00038154771986300713
GPRC5B,46.21435443657822,1.0902179703642056,0.2305613656660558,4.72853709560028,2.2614331270391025e-06,0.00038154771986300713
LRRC2,38.013384582851444,0.8216067093589235,0.1737496568751678,4.7286810468305855,2.259830624275501e-06,0.00038154771986300713
PTPN11,2253.987993475008,-0.13762053902983207,0.029098755385778333,-4.729430424267989,2.251505956488396e-06,0.00038154771986300713
ZNF579,35.02375872677296,0.6984848994321595,0.14763213000891384,4.731252603278065,2.2313864505855786e-06,0.00038154771986300713
ITGB4,52.95076237715795,0.8720493258328967,0.18451858828411913,4.7260784614833895,2.2889723457670527e-06,0.00038154771986300713
TOP2B,5668.504838302512,-0.25244215617636495,0.053191937632313314,-4.745872540334196,2.076094206211229e-06,0.00038154771986300713
DNM1,55.35831343803776,0.8712178728236099,0.18434789099128546,4.72594434435268,2.290483820139405e-06,0.00038154771986300713
PROB1,30.493573508037954,0.8632911238074106,0.18276838475636561,4.723416059939454,2.319157062138385e-06,0.00038154771986300713
LMNTD2,45.520154632639695,0.5051294365884733,0.10653949067818544,4.741241331012871,2.1241273008923387e-06,0.00038154771986300713
RAD21,4499.4287863460295,-0.20352962055413742,0.04316033783187478,-4.715663286672115,2.4092458521406486e-06,0.00039115374433636136
SLC9A5,37.45182988674409,0.7134021269521835,0.1515802218619762,4.7064327930710075,2.5208904008466134e-06,0.00039457599477518235
GJC2,46.455061066658004,0.416879625513991,0.08858472605973344,4.70599892393284,2.5262584964129515e-06,0.00039457599477518235
CRYBG2,58.09381819014862,0.5523162642819857,0.11732220774461538,4.707687273361379,2.5054307278711776e-06,0.00039457599477518235
ACOT11,110.31373815918153,0.6481469680410468,0.13786464784422364,4.701328282312102,2.5847457717499563e-06,0.0003958368070979325
DNTTIP2,900.5770980243116,-0.3447532789698417,0.07334793261251746,-4.700245346942561,2.598491075041132e-06,0.0003958368070979325
TPR,8562.404898813476,-0.21366128387566075,0.045491960748084787,-4.696682234885993,2.6442132629807825e-06,0.0003978896030721936
FAM241B,29.61883209567555,0.5475072074823724,0.11669411903084224,4.691814909178639,2.7079206035433554e-06,0.00040256665454363206
P3H3,38.84978729869778,0.6034901366730202,0.1295015337246085,4.6601003039575755,3.1605532942856145e-06,0.0004083809092127183
RAB3IL1,77.33029780666416,0.6357256940563663,0.13590833095387045,4.677606513114653,2.9024282021176223e-06,0.0004083809092127183
CORO6,38.757029734997026,0.5728487252814973,0.12306712667865359,4.654766392468801,3.2434823812988403e-06,0.0004083809092127183
COL7A1,98.85056938357629,0.7699645011673006,0.16507596730822452,4.664304039664646,3.0966325777010477e-06,0.0004083809092127183
FASN,186.45820629464697,0.6383532769095767,0.1370571891590844,4.657568718767682,3.1996563609780187e-06,0.0004083809092127183
CHPF,53.30315373758952,0.5092360863007775,0.10925441458466244,4.661011531997776,3.146590906948372e-06,0.0004083809092127183
C1S,35.38539402568028,0.8594307993452401,0.18440643994722372,4.660524868823482,3.1540404766440784e-06,0.0004083809092127183
ARHGEF4,61.558530611876414,1.041299669461588,0.22357073629884874,4.657584828408288,3.1994060694394294e-06,0.0004083809092127183
ZSCAN9,397.71938445592855,-0.17889215083252213,0.038228684805309374,-4.679526689018524,2.875379297964082e-06,0.0004083809092127183
HTATSF1,819.9815886334657,-0.257183311538053,0.05523174643055625,-4.656439967210048,3.2172403326027707e-06,0.0004083809092127183
BAG5,1494.274211583544,-0.1656404918626649,0.03547857629711852,-4.66874686502338,3.0304248684445502e-06,0.0004083809092127183
C21orf58,84.57485746965806,0.413551575099873,0.08840159170663076,4.678101006057492,2.895439190682074e-06,0.0004083809092127183
R3HCC1L,1475.4418395619423,-0.1986160060979308,0.04244431309710414,-4.679449179529349,2.876466449099936e-06,0.0004083809092127183
TRIM46,54.086366950913664,0.5787174287145392,0.12416546588706087,4.66085658020993,3.148960989607422e-06,0.0004083809092127183
LZTS3,34.75598384507933,0.9479322017862974,0.20304029394906078,4.668690058260637,3.031262776648022e-06,0.0004083809092127183
RANBP2,5657.531686578029,-0.21246765155850958,0.04567295650205783,-4.6519355835643506,3.288338091376651e-06,0.00040984650211612624
ETV3,1887.6412228957104,-0.10928491560154752,0.023545861964887553,-4.641363979985832,3.461168270785674e-06,0.00041064764705023494
CWC22,1108.5413076526481,-0.2626191479294104,0.05655500038277484,-4.6436061559889446,3.423799455840609e-06,0.00041064764705023494
PITPNM3,63.147441328335,1.0223732254925861,0.21990502005108126,4.649158192273652,3.3329251993974367e-06,0.00041064764705023494
EPRS1,2177.6695862642573,-0.21180411201538554,0.0456032842215907,-4.644492510368534,3.409134153148055e-06,0.00041064764705023494
SLC5A2,33.98573201945945,0.8342754167917987,0.1797136032277512,4.642249678420396,3.446360445101729e-06,0.00041064764705023494
TERF1,957.5809903380597,-0.13751564507038494,0.029680818331792327,-4.633148706789069,3.6014564421651353e-06,0.00041358047361278336
SKOR1,46.80292146555481,0.9524418525745121,0.20570298260293268,4.630180080631137,3.653478533413841e-06,0.00041358047361278336
PRRT3,61.22680560697779,0.49339021531506777,0.10654989798030827,4.630602418842788,3.6460337843675078e-06,0.00041358047361278336
KCNC3,59.27774380512507,0.6660568484428752,0.14371261277231975,4.634644347452594,3.575516673675398e-06,0.00041358047361278336
TFR2,94.75459946014486,0.5323989385817095,0.11497895635438853,4.63040329693677,3.6495419834779636e-06,0.00041358047361278336
SNW1,1511.5996049621153,-0.20118674244011697,0.04354339216154699,-4.620373665278753,3.830495332957068e-06,0.0004147284129780945
LARP7,677.915949594897,-0.3249745597501071,0.07062326783489085,-4.601522553584756,4.194137321309766e-06,0.0004147284129780945
RFC1,1774.7489484523655,-0.15734816757314185,0.03418186985031675,-4.6032639016582,4.159206498569636e-06,0.0004147284129780945
FAM83F,76.20342157547387,0.8482169161192642,0.1842219226633498,4.604321265657996,4.138132371398092e-06,0.0004147284129780945
FARP1,106.65796142569553,1.3219036877509684,0.28729777191511446,4.6011623373868025,4.201398137795754e-06,0.0004147284129780945
YPEL4,47.12844771999244,0.5166886576969331,0.11225610856339903,4.602766515865123,4.169155334943464e-06,0.0004147284129780945
PTK6,40.93288902801041,0.5641601591134086,0.1224658049245256,4.6066749772403375,4.091587776820984e-06,0.0004147284129780945
CCNE1,40.20188468427035,0.5168935568531838,0.11188482818198701,4.619871748941932,3.839773190682548e-06,0.0004147284129780945
TMEM161A,112.95762318182545,0.2779407258125582,0.060173453364247544,4.618992433924335,3.856079161901632e-06,0.0004147284129780945
SLC29A1,135.43369842075919,0.6349290926714173,0.13743924452855288,4.619707383064895,3.842816151615928e-06,0.0004147284129780945
ADGRV1,107.3541428719976,1.1068781007418202,0.24018278705904791,4.608482207635051,4.056190771529176e-06,0.0004147284129780945
TDRD12,42.192606485275576,0.9935496423022474,0.21488174067814855,4.623704364859894,3.7694700254210004e-06,0.0004147284129780945
PTDSS2,192.8137309939412,0.3047599674476046,0.0661995403973557,4.60365684743905,4.151362788180233e-06,0.0004147284129780945
ASAP3,46.123853016838375,0.7964046096514603,0.17295487692287767,4.6046958826525906,4.130690527930745e-06,0.0004147284129780945
FBXL8,124.57755770982926,0.25064624065170465,0.054335411916868206,4.612944520144377,3.970042983837176e-06,0.0004147284129780945
VARS2,224.60031568988583,0.36163821478974906,0.07849592434386032,4.6070954360069925,4.083326205198421e-06,0.0004147284129780945
E2F1,62.40577683710064,0.45032147602400513,0.09793543548006718,4.598146460640992,4.26266304064679e-06,0.00041536363033969095
CEP350,7329.226053021978,-0.15601671361090902,0.03393485082792801,-4.5975364501236875,4.275158526067003e-06,0.00041536363033969095
PROSER2,38.38037093084976,0.6049657978865476,0.13200985202608898,4.582732187041532,4.5893966711440455e-06,0.000430996486009815
TREX2,26.436278852246765,0.5159490841528558,0.11251740492296872,4.585504655978185,4.528911816320763e-06,0.000430996486009815
NRL,71.01474209747835,0.2723852424439818,0.05947035247676698,4.580185438624958,4.645638434176627e-06,0.000430996486009815
SMU1,2552.673259597025,-0.1299557771645692,0.028325272089730905,-4.587979834858624,4.475558572642258e-06,0.000430996486009815
MYO1C,192.85117700448802,0.4168664882173113,0.09097422454885286,4.5822483267604595,4.600031685874095e-06,0.000430996486009815
MAGOH,438.2052333490771,-0.2832993990790286,0.061850912963738916,-4.580359213858612,4.641779930870448e-06,0.000430996486009815
ADGRB2,57.405146586070636,1.0108530141936887,0.2207806384967429,4.578540134118697,4.682323332132303e-06,0.0004311581163819439
MAP3K6,128.34844566825765,0.3708580796877972,0.0811313779450627,4.571080746821779,4.852152562437592e-06,0.00043384572802838734
PARVA,47.556262397803316,0.9645869827384311,0.21100587976329427,4.571374901118877,4.845345187742692e-06,0.00043384572802838734
TONSL,73.89903879359812,0.5914190032741342,0.12931186698889377,4.573586454558958,4.794457109834555e-06,0.00043384572802838734
GFUS,747.410891386398,0.42834939108243303,0.09367611777514362,4.572663782999907,4.8156253359061976e-06,0.00043384572802838734
CES4A,146.45373226237717,0.288367862605355,0.06312807202173744,4.5679814600715005,4.924435775226759e-06,0.00043401866450373556
NOS3,53.782493246085444,0.6832837875183864,0.14953936755254207,4.5692569033924,4.8945652038959675e-06,0.00043401866450373556
PLEKHA7,105.50736344278228,0.6364925904951354,0.13948125480985657,4.56328408690339,5.035959750358772e-06,0.00044070005219629
CBX1,1471.2325191049565,-0.2163966951082279,0.04744568055684392,-4.560935633518133,5.09261913011494e-06,0.00044251991159498764
HMBS,207.76819326250984,0.4068562544235956,0.08930729850414557,4.555688742557919,5.221420647385349e-06,0.00044741048172283206
JAKMIP3,54.806322866761874,0.8593957960693006,0.1885839242934668,4.557099971744904,5.1864741877833664e-06,0.00044741048172283206
FLT3LG,81.79691351894795,0.5060873543706069,0.11135527256740044,4.544799206200905,5.498764702021945e-06,0.0004478792684370564
SLC5A9,35.24914899486214,0.7472435488551774,0.16433381075532166,4.547107776669015,5.438815025409138e-06,0.0004478792684370564
HSD3B7,32.17239945502462,0.49891417317390413,0.1096267729321455,4.55102489865967,5.338522946080344e-06,0.0004478792684370564
ALDH7A1,57.62109886510368,0.8934310557206121,0.19626707859411763,4.552118786911976,5.310833381253909e-06,0.0004478792684370564
GNA11,63.720590106102094,0.5794803365197659,0.12741751939665222,4.54788587365162,5.4187505289468225e-06,0.0004478792684370564
KIFC1,35.19339425949155,0.6221395200277182,0.13687359539570107,4.545358206081422,5.484190642269328e-06,0.0004478792684370564
PLEKHG5,96.70182596450928,0.7443447396810645,0.1638049703914312,4.54409129284884,5.517274398446598e-06,0.0004478792684370564
DNMT3B,43.760396664773715,0.8289368940280214,0.18221743388354258,4.549163471140776,5.385959218682553e-06,0.0004478792684370564
MAGI2,65.10791620393492,1.0265468395615536,0.22610797815057582,4.540073499210755,5.623462181871189e-06,0.0004535156853732588
CRNKL1,2106.6142681912984,-0.2066786042324062,0.045541869144788055,-4.538210840124446,5.673352217905947e-06,0.0004545681364723473
TRIM47,44.08852367390238,0.42984086617929934,0.09508864866603518,4.520422492162671,6.1716338185610755e-06,0.0004572441194911142
RHPN1,108.2379593052522,0.4439189186587877,0.09821551582606125,4.519845107212631,6.188489177001059e-06,0.0004572441194911142
ZC3H13,2755.045588454811,-0.1456912651706473,0.03223326465287279,-4.519904103404635,6.186764907290202e-06,0.0004572441194911142
PDE2A,70.85680080526723,0.7635403044482183,0.16885388679727692,4.521899489141827,6.128716150716343e-06,0.0004572441194911142
ZNF700,882.9216672488498,-0.18079014738927865,0.03987793259263036,-4.53358877041408,5.798987823970508e-06,0.0004572441194911142
HSP90AA1,3236.4710924104015,-0.4075360290282194,0.09015586225112437,-4.520349746010408,6.173755045386632e-06,0.0004572441194911142
LIPE,81.59738418512921,0.4176274590629449,0.09222406578741289,4.528399995133856,5.9431997257606575e-06,0.0004572441194911142
ECSIT,241.28580601007337,0.2817619680323782,0.06219698408033874,4.53015483304514,5.894047542953602e-06,0.0004572441194911142
GGT5,30.76430410467503,0.9006341534942996,0.19872492428946192,4.532064393605905,5.841003734249714e-06,0.0004572441194911142
WDR48,2198.144964642288,-0.14953702551871767,0.033055928097088474,-4.5237581918593515,6.0751128618070755e-06,0.0004572441194911142
XRCC5,8599.471392307763,-0.19732046090542132,0.04360007445888452,-4.5256909157689,6.019850809814917e-06,0.0004572441194911142
TRPM4,48.8621428907625,0.8569530822000018,0.18929018273114454,4.5271924292934,5.97725066961344e-06,0.0004572441194911142
ZNF146,1199.3437450069237,-0.2980473739877223,0.06584596418919879,-4.5264334368515975,5.9987482104292865e-06,0.0004572441194911142
PHF3,6902.807624899093,-0.22896545303703927,0.0506776847147195,-4.518072487446048,6.240512180120954e-06,0.0004583433320863836
LRP5,70.07966851396127,0.7774732172443192,0.1725854197757753,4.504860365692653,6.641660015947245e-06,0.0004744095398892244
FAM20C,100.61978335659911,0.5647998196673013,0.12536570285864385,4.505217988560568,6.630484179081601e-06,0.0004744095398892244
RRP36,707.8673434349325,-0.10947936988750749,0.024313177509834027,-4.502882021209528,6.703810267282739e-06,0.0004744095398892244
USP16,1742.133628324466,-0.24727291787852201,0.054923853949607034,-4.502104278869367,6.728395289781528e-06,0.0004744095398892244
MAPK10,90.80040844433059,1.1057436254905089,0.24557256349103712,4.502716467065207,6.709036348610774e-06,0.0004744095398892244
DNAH10,122.2663070951952,0.9216141847457373,0.20461750612216945,4.504082774791889,6.666022219587059e-06,0.0004744095398892244
SERINC2,47.26981425566036,0.8939084689864802,0.19824131005864565,4.509193713066342,6.507446993392338e-06,0.0004744095398892244
LRFN3,34.08544168010881,0.7201173716009958,0.16017162922271855,4.4959108869378674,6.927274617584365e-06,0.00047628340810119496
DAGLA,52.535236010473646,0.7227576770543584,0.16079263775415442,4.494967475808353,6.95805815630538e-06,0.00047628340810119496
EIF4B,14567.291439735023,-0.21478438998031726,0.04778067034324377,-4.495215082529455,6.949966100166855e-06,0.00047628340810119496
SMARCA5,3010.0903497142185,-0.27018628245392556,0.06010169605547257,-4.495485155769139,6.941150077547282e-06,0.00047628340810119496
CERCAM,34.93217637670134,0.8992314364604578,0.19996403451490466,4.496965860095367,6.893005095280854e-06,0.00047628340810119496
MGLL,195.01930973766073,0.47037431178954286,0.10466491695329096,4.4940972150148255,6.986570780964121e-06,0.00047628340810119496
CCDC157,78.8775922436422,0.4035889066135905,0.08993232131294214,4.4876958664193864,7.199760986071433e-06,0.0004794922653945279
CLBA1,48.973447114415976,0.4819379048887657,0.1073156036266048,4.490846518141259,7.0940658859082686e-06,0.0004794922653945279
WDR31,35.58044433742705,0.600475450585744,0.13381860780244229,4.487234327472842,7.215370163525861e-06,0.0004794922653945279
COL8A2,39.577782834226234,0.5767139705616672,0.12847703847781342,4.488848570877195,7.16091761650251e-06,0.0004794922653945279
SEPTIN7,6843.125460361009,-0.24625288302171922,0.05488308090760209,-4.486863327448691,7.227940786399399e-06,0.0004794922653945279
PDCD4,7005.176275454784,-0.20289428758100345,0.04529741606473408,-4.479158089085021,7.493801980727561e-06,0.0004944707093058683
CCDC154,58.66202990555378,0.692150889036642,0.15459671107910067,4.4771385122319804,7.5650170435726964e-06,0.0004965146026629973
NOL3,61.00882075570922,0.4009630061280028,0.08962637904805369,4.473716448067417,7.687166683676799e-06,0.0005018621677771853
KCNK12,35.78207451724342,0.7771237535752751,0.17379080179513287,4.4716046277947425,7.763486060143865e-06,0.0005041771289269218
ADGRB1,96.5341259718551,0.9161465343391791,0.20498499792218716,4.4693345543606595,7.846332293561705e-06,0.0005068894982736015
PHKG1,41.68974170997488,0.4165867324609749,0.09337709405150578,4.461337512079678,8.144969202939447e-06,0.0005207294041195329
ACE,57.42642337150729,0.7129588331392569,0.15978945499513073,4.461864102114767,8.124974935836672e-06,0.0005207294041195329
MOAP1,1001.2587699364511,-0.1645097638036158,0.03688409344468931,-4.46018184099635,8.189014254572958e-06,0.0005208466334390502
FLT4,114.78279848915426,0.6703735049092515,0.15044174622180997,4.456033792115512,8.348987751865662e-06,0.0005282982557449764
KLHDC8A,28.911669187721568,0.7797270312398094,0.17509344254742729,4.4532052137167035,8.459782822246966e-06,0.0005298744174807376
RAPGEF3,48.26175600549255,1.0965824743451136,0.24619632967086247,4.454097572498844,8.424678387819882e-06,0.0005298744174807376
KLHDC7B,55.582142046368574,0.5285861208438856,0.11881486678374892,4.448821390390043,8.63427777379038e-06,0.000538072492175755
RTEL1,77.79150252458106,0.3126254275877465,0.07032241807828696,4.445601219794716,8.764640068989233e-06,0.000541153164926873
SLC22A23,239.99593257430192,0.4113871586717112,0.09254148891808182,4.4454348366479515,8.771426613613308e-06,0.000541153164926873
AEBP1,54.13624403993403,0.7418684475303596,0.16692412201395726,4.44434536230976,8.815989058264748e-06,0.0005411964626364613
SCARF2,34.50929289281237,0.7494079517605459,0.16876006460434043,4.440671159480414,8.967874431352641e-06,0.0005430196571144467
ZSCAN32,773.1293132774279,-0.09838665718260577,0.022149713644100174,-4.441892963650668,8.91709172912552e-06,0.0005430196571144467
AGBL5,118.52751880588302,0.3366713770638972,0.07581945513156048,4.440435195421959,8.977713757301817e-06,0.0005430196571144467
ZNF462,59.276139136334784,0.96945827294863,0.21864128294790847,4.434012917769077,9.249508045959949e-06,0.0005540275717432029
ADCY6,44.40646571116765,0.9346654097099885,0.21078765639522729,4.434156276957172,9.243356126626675e-06,0.0005540275717432029
EDA,94.05764727700777,0.5116894318733399,0.11555640489283578,4.428049075668876,9.508926884931582e-06,0.0005623364369123261
RNF215,152.76962089577816,0.3101265234731904,0.07003581083193312,4.428113557754185,9.5060851939418e-06,0.0005623364369123261
SET,5510.90695559984,-0.24052070837107703,0.05432198968645454,-4.427685910611115,9.52494653656505e-06,0.0005623364369123261
SLC48A1,356.90229463730935,0.44717587299660844,0.10110557808152647,4.422860553114372,9.740261191648774e-06,0.0005662418805777101
TNK1,32.24014589516614,0.5397887280576089,0.12203007828973604,4.423407209294649,9.715637044780786e-06,0.0005662418805777101
TYMS,34.14529244155653,0.710279559481123,0.16053670887228233,4.424405884925657,9.670805134831122e-06,0.0005662418805777101
SNAPC2,59.99856198204089,0.3203061883902744,0.07243306392804187,4.422099121866229,9.774659256264872e-06,0.0005662418805777101
RPP25,26.222215859148555,0.5104113776770252,0.1155296741363702,4.418011056402185,9.961332641050277e-06,0.0005697500248507314
MCOLN1,340.68772725954597,0.40071377084450954,0.09070556420565826,4.417741892172838,9.973742229334468e-06,0.0005697500248507314
BCL2L15,102.78641301659461,0.2808607981370703,0.06356652704892007,4.41837569513469,9.944544801876804e-06,0.0005697500248507314
PC,84.11408164888121,0.5529737481843319,0.12524716815372036,4.415059887866265,1.0098203019928425e-05,0.0005742015072022895
DNAJC8,1198.9691475098116,-0.23837133178908498,0.05401627323357637,-4.412954051056488,1.0196964413968095e-05,0.0005745221182828873
SLU7,1952.0175538256703,-0.27004201272754697,0.06118105099163299,-4.4138178136965545,1.0156343834744107e-05,0.0005745221182828873
NR1D1,33.62134565981633,0.5244104310641684,0.11893713990950515,4.409139411483855,1.0378220332533115e-05,0.000582076639468755
PARG,1228.265730239191,-0.16246154531313844,0.036877932028675287,-4.405386538128351,1.0559541221225233e-05,0.0005895664213968241
CCDC85C,110.21492992460757,0.6327620922408217,0.14370395492512686,4.4032336658410385,1.0664919014006398e-05,0.000592767728440653
RUSC1,82.36577574434709,0.3691438428675288,0.08388647856209278,4.400516617160041,1.0799345667710655e-05,0.0005941308259305957
TGS1,959.3881100932562,-0.14112803523887005,0.03207780214841094,-4.399554389229289,1.0847338888953039e-05,0.0005941308259305957
SEMA6C,46.28697545741972,0.688555464787559,0.1564973674089921,4.399789441748755,1.0835596368709302e-05,0.0005941308259305957
